lemma,language,saliency rank,saliency score
grandma,nl,879,2.545631074488134
random,en,880,2.5454817191558754
above,nl,881,2.542727913790418
rule,en,882,2.539939833801604
configuration,zh,883,2.5398021354621427
explosion,zh,884,2.53976528563865
female,zh,885,2.5332500625662124
direction,nl,886,2.5313859523120756
holistic,zh,887,2.529402201167363
coincide,es,888,2.525171581083947
studio,en,889,2.5236328211499863
death,es,890,2.5231247973755035
cup,zh,891,2.517127142739945
jump,zh,892,2.513246715739732
worship,zh,893,2.5092498597817863
swim,zh,894,2.508869300629234
sunny,nl,895,2.5041854740037253
canary,es,896,2.503611485864804
midnight,zh,897,2.5033617052878894
boil,zh,898,2.502551211452844
institute,es,899,2.502542969314585
sphere,nl,900,2.5021801034032847
kill,en,901,2.5011552093610927
private,es,902,2.500837060526684
overseas,zh,903,2.4980981831660416
glass,nl,904,2.4979213944921734
treasure,nl,905,2.497309589103575
relative,es,906,2.489883669060709
dance,es,907,2.488439106655461
human,es,908,2.487472523252142
instant,es,909,2.4865853013742187
class,en,910,2.4865798373731622
airport,zh,911,2.4862946044868153
campaign,es,912,2.485317377380119
sea,es,913,2.482451872126188
coast,es,914,2.4805916023256014
perspective,zh,915,2.476235755421008
six,zh,916,2.474928887624837
pen,zh,917,2.474624634510244
online,nl,918,2.46937596762028
pig,zh,919,2.467282006131003
entity,es,920,2.4649541969124664
poison,zh,921,2.4638586666329814
frame,en,922,2.463303149160374
ice,en,923,2.4627506638463985
system,es,924,2.454792661180251
listen,zh,925,2.453643451656494
supervision,zh,926,2.4516649163202997
nervous,zh,927,2.4485730823549487
sport,es,928,2.4476511792060185
signature,zh,929,2.445880311721004
comfort,zh,930,2.4452066676831445
attend,en,931,2.444300403034197
protagonist,es,932,2.4437455999459057
atmosphere,nl,933,2.442699501220844
relate,zh,934,2.4423227127384406
pie,zh,935,2.4386672525872184
cabinet,nl,936,2.437821895338073
number,nl,937,2.4342847055771664
drama,zh,938,2.4216836021638586
wireless,zh,939,2.4177706039685627
park,en,940,2.414612330523288
bake,nl,941,2.410657294713283
bun,zh,942,2.4070619844653955
summer,en,943,2.4051384880684883
available,en,944,2.402591255414905
art,en,945,2.3991963817471946
score,en,946,2.3982348069463284
stimulate,zh,947,2.397984715388305
calculation,zh,948,2.3957151293088947
book,nl,949,2.395701749065199
adjustment,zh,950,2.3948498269819565
regular,en,951,2.3921527213656946
progress,zh,952,2.39178269093285
gift,es,953,2.391401732567984
high,zh,954,2.3913985509294875
normal,zh,955,2.3906354718449183
return,es,956,2.385573627515463
employment,es,957,2.383481461043401
drive,nl,958,2.38313532428436
port,es,959,2.3812196233626426
stranger,zh,960,2.3781511192024234
confirmation,zh,961,2.37676122193769
gay,en,962,2.3752885089359164
model,es,963,2.3741749070655604
reply,zh,964,2.3686198665219065
owner,es,965,2.368515636145638
skin,es,966,2.3673176466768995
popular,es,967,2.367066396666505
host,en,968,2.3635992295821477
old,nl,969,2.363557260235512
dark,en,970,2.3588018641199837
reform,zh,971,2.356927278167566
slogan,zh,972,2.351881569644406
work,en,973,2.3501341484172578
only,es,974,2.350113231241702
convert,es,975,2.3478634813403945
mental,es,976,2.342764764394094
shameless,zh,977,2.3369561700655446
outside,es,978,2.3359796427989314
campus,zh,979,2.3302506429418117
conscience,zh,980,2.3298334222733903
jacket,nl,981,2.329331314774144
parade,zh,982,2.3269437565215596
biology,zh,983,2.326624667474801
avatar,es,984,2.3263148330745653
skill,en,985,2.3242140462614054
butter,en,986,2.323826285549408
doom,zh,987,2.3211866600303894
option,es,988,2.3204575893760784
birthday,en,989,2.3204315075571693
hide,es,990,2.3189205876078476
award,es,991,2.318865215477932
global,zh,992,2.3176962121442894
social,es,993,2.3174591943462386
internet,nl,994,2.3164400735905937
color,es,995,2.315447160512814
palm,es,996,2.3134158589079536
debt,es,997,2.3132525625860474
gas,zh,998,2.3022562955621666
angel,es,999,2.302248540105254
driver,zh,1000,2.3017340563031623
absence,es,1001,2.3015792802964814
cancel,zh,1002,2.3002581684498393
date,es,1003,2.2983579123659035
paper,en,1004,2.2960717329008906
tap,en,1005,2.294099886378417
territory,es,1006,2.2937471176076283
desktop,zh,1007,2.2931203589852305
wound,es,1008,2.292643190273606
clothing,es,1009,2.292418007403691
round,en,1010,2.2904648234622225
stir,en,1011,2.288806924065827
snow,nl,1012,2.2867479230002656
elderly,zh,1013,2.2866733012333804
arithmetic,nl,1014,2.2861948797223577
entertainment,zh,1015,2.2856251299176846
consequence,nl,1016,2.281780167427432
genre,es,1017,2.279207183907187
essence,zh,1018,2.2777313049562378
wedding,en,1019,2.2770016669738684
magic,zh,1020,2.275732994345637
discount,nl,1021,2.274151141918923
solution,nl,1022,2.2727792713173924
enthusiasm,zh,1023,2.272119288676245
platform,zh,1024,2.2720570506110525
bed,nl,1025,2.272014588671137
block,en,1026,2.2718510590173047
initiative,nl,1027,2.2672882243341252
concern,en,1028,2.2658530968404715
page,en,1029,2.261030903674395
car,zh,1030,2.260145027864967
impression,zh,1031,2.2592005816727387
album,es,1032,2.2591243203833034
fool,en,1033,2.2571841577285516
huge,nl,1034,2.253678217166991
apple,zh,1035,2.2534212175859247
experiment,nl,1036,2.253389871558946
constellation,zh,1037,2.252356653841675
possibility,nl,1038,2.2458901277607666
holiday,en,1039,2.2455998626597022
large,es,1040,2.244983381117829
vision,es,1041,2.2435797002851317
trigger,zh,1042,2.2427518612705666
square,es,1043,2.24159199971516
tail,es,1044,2.24101046255668
bay,en,1045,2.24080537195225
possibility,es,1046,2.240567272160217
ugly,es,1047,2.2368238750369938
weapon,es,1048,2.2354922308985805
though,zh,1049,2.2353036394835333
firm,en,1050,2.2347489998535894
allocation,zh,1051,2.234058537397921
tower,es,1052,2.2336500852279597
official,es,1053,2.2313479516997567
increase,zh,1054,2.231278319982333
slowly,nl,1055,2.2311044529442428
bean,en,1056,2.22994689260347
land,zh,1057,2.2259135943881154
library,en,1058,2.2252207802048183
easy,zh,1059,2.222347309570637
serie,es,1060,2.2213720229078753
decade,es,1061,2.2200117200340266
bridge,es,1062,2.218682481311243
spectacular,es,1063,2.217799996718255
powerless,zh,1064,2.2173010460608618
boundary,es,1065,2.216758346869203
stretch,en,1066,2.215034358705942
military,es,1067,2.2083952603046195
pizza,en,1068,2.2081375725327743
future,zh,1069,2.2072110213129164
electric,zh,1070,2.2068824766532296
verdict,nl,1071,2.2007436195737187
fairness,zh,1072,2.196282694708022
powerful,zh,1073,2.194105844061277
senior,en,1074,2.1924959052214037
semester,zh,1075,2.1917714491651923
despair,zh,1076,2.1911688321357503
naive,zh,1077,2.190174509457501
prohibit,zh,1078,2.188290017298922
usual,zh,1079,2.187774713035483
more,zh,1080,2.1852898785655563
disappearance,zh,1081,2.185274637093223
fail,zh,1082,2.182370713424964
recommend,es,1083,2.181519917937747
ball,es,1084,2.177132489497538
corruption,zh,1085,2.1751404190973744
keyboard,zh,1086,2.172892532625964
image,nl,1087,2.171629294066272
sexy,en,1088,2.1715081214762844
compartment,zh,1089,2.169880669605355
chocolate,en,1090,2.1697904233171466
element,es,1091,2.1662675060337713
research,zh,1092,2.165914544104384
respect,es,1093,2.1650169364386294
eternal,es,1094,2.1646016635471486
silence,es,1095,2.163874292089167
band,en,1096,2.1624505349553385
blow,en,1097,2.162203048258525
wine,nl,1098,2.16125458232102
newspaper,zh,1099,2.1594858534381753
compose,es,1100,2.1592508575370886
step,nl,1101,2.158439906465464
bag,nl,1102,2.1577223406307855
proportion,zh,1103,2.152217430532996
lawful,zh,1104,2.150487824695735
cheap,zh,1105,2.1474489883128096
interesting,nl,1106,2.1470078803213206
risk,es,1107,2.1448501835335616
restricted,nl,1108,2.1447581842390915
century,es,1109,2.141215584531225
lettuce,nl,1110,2.1408882026975125
justice,es,1111,2.137650410386216
integrate,es,1112,2.137016040504507
avenue,zh,1113,2.136287675776918
merchandise,zh,1114,2.13572906818962
complicated,zh,1115,2.135316502585611
convene,es,1116,2.133502032740013
teach,en,1117,2.132870633440521
return,en,1118,2.132046491314981
hand,es,1119,2.131806800990995
misunderstanding,zh,1120,2.1314450224785957
cry,es,1121,2.13016461276296
persecution,zh,1122,2.128686014444589
continuous,zh,1123,2.128595258602515
authentic,es,1124,2.128485440348565
regret,zh,1125,2.127064667715082
news,zh,1126,2.1252181515822124
first,es,1127,2.121225234000931
state,es,1128,2.1206496817709524
intervention,es,1129,2.12040141842531
throw,en,1130,2.120185000769241
marine,es,1131,2.1194022226215092
stamp,en,1132,2.1192152277680445
wrap,en,1133,2.119028756458948
consonant,zh,1134,2.118696761370291
interference,zh,1135,2.117072083454978
beach,es,1136,2.116747625943496
geography,zh,1137,2.1159194344952557
timely,zh,1138,2.1137712755203784
objective,zh,1139,2.1126489099607304
rain,es,1140,2.1106485914306274
reserve,es,1141,2.1098319079402676
ranking,zh,1142,2.1068114090044836
ranger,en,1143,2.106517237711005
kingdom,es,1144,2.1012713357137907
empty,nl,1145,2.100939716832562
special,zh,1146,2.0997673650150768
heat,zh,1147,2.099347651891182
selection,es,1148,2.099147406100645
pay,en,1149,2.0982800781223245
nine,zh,1150,2.097768753861884
classroom,zh,1151,2.094244350877783
back,nl,1152,2.092526276658655
sin,zh,1153,2.0924681605456974
reincarnation,zh,1154,2.0921189141139545
fondue,zh,1155,2.091929696919935
reign,zh,1156,2.091762710480004
acquisition,zh,1157,2.0913348072208855
phase,zh,1158,2.0901934852149333
crossing,es,1159,2.089628969473182
blurred,zh,1160,2.0869568522197666
county,en,1161,2.086832433339046
chill,en,1162,2.0863521787223385
condition,zh,1163,2.0858736219663085
disease,es,1164,2.084836919444839
forum,zh,1165,2.0835260501502324
consumption,zh,1166,2.0832126254989247
record,en,1167,2.0822847556331805
confident,zh,1168,2.082184925411854
visitor,nl,1169,2.0768444273196596
commission,es,1170,2.076514307742744
electronic,zh,1171,2.07353888710186
startup,zh,1172,2.0721326477845152
scholar,zh,1173,2.0686697833424748
scream,en,1174,2.0686377598033463
specific,zh,1175,2.0668448882522314
send,nl,1176,2.066814825779237
headquarter,es,1177,2.0667653414395883
objectivity,zh,1178,2.0651891831096574
rush,en,1179,2.0647767571679894
buckle,zh,1180,2.064658438176556
sound,en,1181,2.0623387017951407
cure,es,1182,2.061130359481802
crash,en,1183,2.0604591543209807
environment,zh,1184,2.0595716732688873
own,en,1185,2.058917033401203
holiday,zh,1186,2.0580286310086544
execute,zh,1187,2.0557974333045776
solid,en,1188,2.055696079687452
premier,zh,1189,2.05549839588491
governance,nl,1190,2.054354694411562
area,es,1191,2.0504849154295193
dish,en,1192,2.049556096750094
camera,zh,1193,2.0461266871355654
allow,en,1194,2.0456444325408367
embarrassing,zh,1195,2.0433641273637067
borrow,zh,1196,2.035968132122414
scare,zh,1197,2.0341410658678303
mosquito,zh,1198,2.032505046646609
increase,es,1199,2.0321836747348963
positioning,zh,1200,2.031395076745224
crack,es,1201,2.031318949692251
monopoly,zh,1202,2.030977593499758
epic,en,1203,2.030643287713129
citizen,zh,1204,2.030527735756422
excess,es,1205,2.0302766499848035
pagan,es,1206,2.025826268121038
urgent,es,1207,2.0255416212684834
shop,nl,1208,2.024493052370237
club,es,1209,2.023792926270447
skating,nl,1210,2.022597524341057
powder,en,1211,2.0223257239429424
tension,nl,1212,2.018177604857723
warning,es,1213,2.0172950744405562
congress,es,1214,2.0157232006330283
search,es,1215,2.0149331008287934
inspire,en,1216,2.0137594477181913
charisma,zh,1217,2.01153599210864
hard,en,1218,2.010990166964469
reveal,en,1219,2.010913646043618
language,zh,1220,2.009588725252608
strange,es,1221,2.008947781193312
important,es,1222,2.007565575637209
goalkeeper,es,1223,2.0073956625050933
plain,en,1224,2.0067521460562103
learn,en,1225,2.0065410991112866
pollution,zh,1226,2.005686480571075
profile,es,1227,2.0052277079360374
lock,en,1228,2.0044352997306665
artist,en,1229,2.0025388106565645
sugar,en,1230,2.002074263667649
emperor,zh,1231,2.0020060767126604
vote,es,1232,2.0016287724030786
fish,zh,1233,2.001161360400068
collective,es,1234,2.0007131569243928
morphology,zh,1235,2.000288803632643
fog,nl,1236,1.999819579532644
generate,es,1237,1.9996867446079718
telegraph,nl,1238,1.996999562639504
paint,es,1239,1.9958637407637376
wear,en,1240,1.995277796411654
beach,en,1241,1.994838674784597
define,es,1242,1.9913990803216333
resource,es,1243,1.9907640790259908
paralysis,zh,1244,1.9891670014933138
hygiene,zh,1245,1.9872995262247208
solution,es,1246,1.985533676163364
downtown,en,1247,1.9847309712672532
sum,es,1248,1.9826012741287138
niece,nl,1249,1.978925953947441
moon,es,1250,1.9786646735546247
infinite,zh,1251,1.9764950132646655
character,en,1252,1.9764608957575112
refinement,zh,1253,1.9741146367979816
cafe,nl,1254,1.9737449352238194
insult,es,1255,1.972969833004035
lover,es,1256,1.9727992248431374
weight,es,1257,1.9727599440355752
guilt,nl,1258,1.9716191102929275
deposit,zh,1259,1.9678609730840733
bring,en,1260,1.9675925271272126
ship,es,1261,1.9649235208172382
cat,zh,1262,1.963494538367859
pseudo,zh,1263,1.9611681474346105
piracy,zh,1264,1.9610577897139685
tide,zh,1265,1.9598315644398112
tribe,zh,1266,1.9589034478091107
bake,en,1267,1.9542836718142547
apply,es,1268,1.9533825234097564
separate,nl,1269,1.9532532453894123
door,nl,1270,1.952730955639067
young,nl,1271,1.9523039532432689
employer,nl,1272,1.9522419323844986
basketball,en,1273,1.951091535493659
immigrant,zh,1274,1.9504841193531552
scarce,es,1275,1.948486439346206
railway,zh,1276,1.9456551309212187
climax,zh,1277,1.942697237096826
lawyer,zh,1278,1.941933815819452
ghost,zh,1279,1.9411498510220868
sneak,zh,1280,1.940977471204835
youth,nl,1281,1.9401985623060842
foreign,zh,1282,1.9367312364565887
responsibility,zh,1283,1.9343189996360473
certification,zh,1284,1.9340069855476838
witness,es,1285,1.9336777887609533
sad,zh,1286,1.9324871316494832
long,en,1287,1.931117331255262
wheel,es,1288,1.9291003429654856
hater,en,1289,1.9287442253036668
combat,es,1290,1.928342424608537
attract,zh,1291,1.9279938586338963
sympathy,zh,1292,1.9270773419477636
disc,es,1293,1.9263405774514948
control,es,1294,1.923105715318682
watermelon,zh,1295,1.9222359118014651
project,es,1296,1.9214890047429214
third,zh,1297,1.9213783988341417
unusual,zh,1298,1.9204007934755483
mayor,es,1299,1.920270842639999
father,es,1300,1.9193727774951175
gym,en,1301,1.9188556956362033
height,nl,1302,1.9181738335407839
ideal,zh,1303,1.9145827005489293
collaboration,nl,1304,1.911778684128575
touch,en,1305,1.910168388827543
continuation,es,1306,1.908268134189034
planning,en,1307,1.9077861656771047
variety,en,1308,1.907028906647315
princess,zh,1309,1.9069271823625935
republic,es,1310,1.9030271621524553
audition,en,1311,1.901662398432111
mission,zh,1312,1.9005139887041513
bacon,en,1313,1.8999842935665843
employee,nl,1314,1.8988023973555317
achieve,zh,1315,1.8987276467305614
strict,zh,1316,1.8977069953971148
individual,es,1317,1.895320317666781
fund,zh,1318,1.894090607475692
fake,en,1319,1.8934820753464627
arm,es,1320,1.8916140393605982
treat,en,1321,1.8907573605580246
gesture,es,1322,1.8872899015449933
locate,es,1323,1.8852230493678563
seasonal,zh,1324,1.8851806096748334
grievance,zh,1325,1.8847240989204372
typhoon,zh,1326,1.8843245425832202
rich,zh,1327,1.8838741482154002
loyalty,nl,1328,1.8818103835011957
visa,zh,1329,1.881674870241121
donation,zh,1330,1.880330878187258
resignation,zh,1331,1.8798970821857537
family,es,1332,1.878581847274782
seat,en,1333,1.8767513357263281
newspaper,nl,1334,1.8763389896875151
hall,nl,1335,1.8750058006337886
fragile,zh,1336,1.8749555357202623
tolerance,zh,1337,1.8748194459085235
coercion,zh,1338,1.8745484123162803
open,zh,1339,1.8742354525045501
value,es,1340,1.8738481978011814
headache,zh,1341,1.873097903260277
specimen,es,1342,1.8724862667955966
farewell,nl,1343,1.8724214773429881
chronicle,es,1344,1.8716365971718505
vulgar,zh,1345,1.871199921844602
suitcase,es,1346,1.8709372560884723
competition,es,1347,1.8695377808840496
leather,zh,1348,1.8690984255386343
tag,en,1349,1.8688508595873643
shirt,es,1350,1.8682848591175756
pride,zh,1351,1.8679422917333992
ton,en,1352,1.8678725232828652
west,en,1353,1.8667113466195602
controversy,zh,1354,1.865181811151359
characteristic,zh,1355,1.8650773345580736
solar,es,1356,1.8646941960375867
distortion,zh,1357,1.8627496633754506
hatred,nl,1358,1.8622268411217078
sale,en,1359,1.8617694987327376
creative,nl,1360,1.8613818684799484
credit,en,1361,1.8603056509817122
dance,en,1362,1.8593594676150995
figure,en,1363,1.8586166319608746
lover,zh,1364,1.858510571342273
split,zh,1365,1.8576086175798354
coincidence,es,1366,1.8573683112705386
ring,en,1367,1.856695847541174
heal,en,1368,1.855008577106375
