lemma,language,saliency rank,saliency score
classify,zh,865,3.0240243969342377
assist,en,866,3.0227345321510275
pit,es,867,3.0226499004415817
daisy,zh,868,3.020861818272377
sick,zh,869,3.0198178105127895
weight,en,870,3.0196649624488368
unusual,en,871,3.017955080176916
mushroom,zh,872,3.0177926654681495
boring,es,873,3.0176582045026725
biscuit,zh,874,3.017641633547194
memory,es,875,3.0176258036357986
horse,nl,876,3.0159935104749906
expose,nl,877,3.0157842019141277
royal,es,878,3.0142279414796342
useful,es,879,3.014221217976982
pipeline,zh,880,3.014107807634244
athlete,zh,881,3.0120457441136295
delicate,es,882,3.0053956769256116
crush,nl,883,3.0035187095245175
number,zh,884,3.000313458143273
music,es,885,2.9975429191596685
backpack,zh,886,2.993137111510523
temporarily,nl,887,2.988777853737819
hat,en,888,2.9839679978524765
sink,en,889,2.9830887858870745
champagne,nl,890,2.982257542573784
crazy,en,891,2.981738822933544
hobby,nl,892,2.9799472634076225
reality,zh,893,2.9790843643374587
parent,zh,894,2.9777896661770997
amazing,en,895,2.9776327329985692
newspaper,en,896,2.97603039309137
edge,en,897,2.9752779525772612
brush,en,898,2.9748569875115662
pop,en,899,2.9708220077104683
calm,en,900,2.969857765235435
arctic,zh,901,2.9660153915573195
description,zh,902,2.964718573321063
glove,zh,903,2.9645575633431944
fourth,es,904,2.961110271293244
contact,nl,905,2.9593770317974104
innovation,zh,906,2.958823277333304
gala,zh,907,2.9582394880261846
vegetable,zh,908,2.9573386133402035
drive,nl,909,2.9568174448861853
tool,es,910,2.955941176021175
housing,es,911,2.952822757497429
invent,zh,912,2.950964554004819
temptation,zh,913,2.9503041960292604
physiological,zh,914,2.945532943405755
sport,es,915,2.9437725129582617
history,es,916,2.942895618923561
fork,en,917,2.942736591905788
melancholy,zh,918,2.938017748172757
revolver,es,919,2.9368144196763155
bus,nl,920,2.9348218907109422
walnut,zh,921,2.9345700633646787
black,nl,922,2.9332698565621365
seagull,zh,923,2.931422495493406
beauty,es,924,2.9313854057535518
reincarnation,zh,925,2.9310303391116213
watercolor,zh,926,2.930571748382167
opposition,zh,927,2.929678160682262
sickle,zh,928,2.929628433777037
search,nl,929,2.9289872276182893
sword,en,930,2.9274245144285205
restoration,nl,931,2.9231771976750567
stamp,zh,932,2.9220665177190894
search,es,933,2.9201766625467003
contrast,nl,934,2.919263071717659
refrigerator,zh,935,2.919105484004103
special,en,936,2.9182992912522288
art,es,937,2.91289162086328
ask,es,938,2.9122503089018794
insult,es,939,2.9121940655053375
adjective,zh,940,2.9094268610854095
spiritual,nl,941,2.908126956742046
humility,es,942,2.9081103502706576
canvas,nl,943,2.905987408465612
house,es,944,2.9030949243270565
corpse,nl,945,2.9018962585598866
responsible,es,946,2.901211787781182
wizard,en,947,2.8997753236502035
shelter,en,948,2.8963314990323066
department,es,949,2.8948139786919485
error,nl,950,2.8941173220006475
comfort,zh,951,2.893888185671346
mentor,zh,952,2.891255134122472
arson,es,953,2.8911202648514953
gem,zh,954,2.8901676445035296
dance,en,955,2.8895204592581814
push,en,956,2.8894444876852066
perspective,zh,957,2.8864654923909376
meadow,nl,958,2.884302702005372
sweet,en,959,2.8838280463422445
entertainment,es,960,2.8821013650229017
decoration,nl,961,2.8814987599516337
beer,nl,962,2.8797721825638387
thing,es,963,2.8786003689577924
will,en,964,2.874381442049758
partially,zh,965,2.8732079224340032
drink,en,966,2.872484187342082
directly,nl,967,2.8712210822525854
beauty,zh,968,2.870538963749113
navigation,zh,969,2.8695388489846287
pot,en,970,2.8692472035363465
marine,es,971,2.8692407295240834
professional,es,972,2.8654819479625853
mold,en,973,2.8633811476417277
lamp,nl,974,2.8633227371300154
crop,zh,975,2.8610682878918943
pipe,en,976,2.860089241737974
sunglass,zh,977,2.859139439062811
guard,en,978,2.859066928055228
costume,es,979,2.857643888079377
lab,zh,980,2.8567414560344613
condition,nl,981,2.8546459575569623
platform,zh,982,2.8499139709174863
moat,nl,983,2.848690758271436
prayer,es,984,2.84691175452374
gymnastic,es,985,2.846782525998975
congress,en,986,2.84095270558402
naive,zh,987,2.840012838252091
decision,es,988,2.839071468023062
gene,zh,989,2.839055238294846
missile,zh,990,2.836455494621425
split,en,991,2.8363784682889417
character,zh,992,2.8355787651988176
football,nl,993,2.833572095697225
total,en,994,2.8321976623408647
hatred,nl,995,2.8307285011151517
medicine,en,996,2.8305258647329943
addiction,nl,997,2.8302656230979135
join,en,998,2.8298425508651577
meal,zh,999,2.8290204570760866
attitude,zh,1000,2.8288463079051263
nebula,nl,1001,2.8283791824555293
cabinet,en,1002,2.82648399651397
bay,zh,1003,2.8254969885262686
white,nl,1004,2.822411657894325
laboratory,nl,1005,2.8212910414286876
parody,zh,1006,2.8194516310016997
butter,en,1007,2.818782271031429
pen,en,1008,2.8185719172333092
hero,zh,1009,2.8153808956686657
friction,zh,1010,2.813759655026485
salad,es,1011,2.8137280684391093
bite,en,1012,2.8132356779887315
correlation,zh,1013,2.809442217120283
champion,zh,1014,2.809299470080999
tune,en,1015,2.808779532001398
grandparent,es,1016,2.807826566206641
next,en,1017,2.8070820390391824
energy,es,1018,2.8057079617985647
pyramid,zh,1019,2.8050821236572783
rude,en,1020,2.8043341701611277
taxation,nl,1021,2.8032246724844896
stability,zh,1022,2.802203157962997
decorate,es,1023,2.7993912770752236
buzz,en,1024,2.7971761616070814
reporter,zh,1025,2.792648218237628
bread,nl,1026,2.7871288439754323
see,en,1027,2.7838867242242715
jacket,nl,1028,2.7829329427492207
record,zh,1029,2.7826336041787085
ride,en,1030,2.781394669541082
arrive,nl,1031,2.779408780707133
virus,zh,1032,2.779346370674284
equestrian,zh,1033,2.7786917720054016
antiquity,nl,1034,2.7783073705123673
accident,nl,1035,2.7756339659774043
psychosis,zh,1036,2.7743720907624114
think,es,1037,2.774052989738716
course,zh,1038,2.7740015257152524
measure,es,1039,2.772726486703709
wander,zh,1040,2.7721309377314918
fresh,en,1041,2.7688910249368344
autocracy,zh,1042,2.7685570869206364
same,en,1043,2.7652845639209063
always,es,1044,2.7652672734646617
discipline,es,1045,2.765252602278441
newspaper,nl,1046,2.762391999559588
baby,en,1047,2.7616614892545934
mayonnaise,nl,1048,2.757256801979702
satisfaction,es,1049,2.7569722755471613
corruption,es,1050,2.756431545057151
country,nl,1051,2.754819348680502
saving,es,1052,2.7531251047300613
cross,en,1053,2.7506733481330503
pillow,nl,1054,2.744676074441499
confidential,zh,1055,2.7402959024047213
bacon,en,1056,2.739075184066849
acid,zh,1057,2.737036147298363
prince,zh,1058,2.734543256263421
vomit,zh,1059,2.7320060128405155
bond,en,1060,2.731118611301276
player,en,1061,2.730601320694953
block,en,1062,2.7301678990107097
analysis,es,1063,2.729957347818013
acceleration,zh,1064,2.7296754909793997
modification,zh,1065,2.727530432339824
plot,en,1066,2.725694254539639
bean,en,1067,2.725013566071635
funeral,nl,1068,2.7247242589314284
capital,es,1069,2.724284709917484
climate,es,1070,2.7237811448281466
heating,nl,1071,2.7228212201415567
nail,en,1072,2.721876716821159
destination,es,1073,2.7195463276093186
fragment,zh,1074,2.7162473384188415
sensitive,nl,1075,2.715601144641987
wage,nl,1076,2.7136638876533326
poverty,es,1077,2.7124186948943367
awaken,es,1078,2.7107765886109068
chat,zh,1079,2.707546363772254
fierce,zh,1080,2.7052061255213316
spark,zh,1081,2.7033409407211884
handcuff,zh,1082,2.701881525588955
crisis,nl,1083,2.700755062731486
functionality,zh,1084,2.70045608809416
snack,zh,1085,2.6985839965049645
thigh,zh,1086,2.6951170511351465
end,en,1087,2.6935970879280147
sentence,en,1088,2.691685725524373
salt,nl,1089,2.691018010449082
again,en,1090,2.690423578802056
stab,en,1091,2.686090704484392
stove,nl,1092,2.684627427756893
remember,en,1093,2.682549603176825
alcohol,es,1094,2.6811327242730494
charisma,zh,1095,2.67943760948137
want,en,1096,2.6779147128321306
fertility,zh,1097,2.67791241217506
fuel,en,1098,2.6759423706933263
culture,es,1099,2.674995664666813
class,en,1100,2.6735088034305874
spice,en,1101,2.6728708223138726
pink,en,1102,2.672759264344186
engine,es,1103,2.6724818924796683
parachute,zh,1104,2.670091278038647
maple,en,1105,2.667679609659443
pedestrian,zh,1106,2.666801718340139
prohibit,zh,1107,2.6659149076360324
navy,en,1108,2.660027279879482
specie,nl,1109,2.658763084174716
life,zh,1110,2.6578280834366113
confidence,nl,1111,2.656240273220332
incompetent,zh,1112,2.6510893240327498
patriotic,zh,1113,2.649432823798175
urgent,zh,1114,2.6485515849926626
abroad,nl,1115,2.6437132197070246
insomnia,zh,1116,2.64276936984237
characteristic,es,1117,2.6418640737996197
insurance,zh,1118,2.641424684325139
grandpa,nl,1119,2.638146452680787
beam,en,1120,2.6365443769483914
complete,zh,1121,2.6347079180246644
molecule,zh,1122,2.631766770140842
emotion,zh,1123,2.6287546803944055
sweat,nl,1124,2.628689176717853
vertigo,es,1125,2.627972251173369
consumption,zh,1126,2.6260583349407
absence,es,1127,2.6235220129087096
maintenance,zh,1128,2.6228158627186042
pole,en,1129,2.622317049698392
luxury,nl,1130,2.6220949751920086
mini,nl,1131,2.622020649731261
award,es,1132,2.621509346018922
hip,nl,1133,2.6214196067096993
shatter,zh,1134,2.6208842137290467
red,en,1135,2.62066745434178
local,es,1136,2.620428793212781
debate,nl,1137,2.6187398541941547
collapse,zh,1138,2.618581750842853
type,en,1139,2.6166753175998125
arc,es,1140,2.6163530803804984
mode,es,1141,2.6158882787488063
resolution,es,1142,2.610830821389614
internal,es,1143,2.6104305717015173
trick,en,1144,2.609357524303286
theorem,nl,1145,2.6063124772460418
garage,nl,1146,2.6058120978726196
launch,es,1147,2.604261022321456
finally,nl,1148,2.6039637302592693
plum,zh,1149,2.6023162459835714
gym,en,1150,2.6004994748407486
optimistic,zh,1151,2.5990939469840715
revolution,zh,1152,2.598437834375831
green,en,1153,2.598178390224133
position,zh,1154,2.5974175240043276
kidnapping,zh,1155,2.5966189603936214
creation,zh,1156,2.5958820166027827
fracture,zh,1157,2.5955750510971343
passion,es,1158,2.5942191996870974
false,nl,1159,2.5933792720595474
rationality,zh,1160,2.592968846571405
flu,zh,1161,2.5915642559257064
stick,en,1162,2.590605766998946
logic,zh,1163,2.5901264598789813
key,zh,1164,2.5886049391661663
powerless,zh,1165,2.5860085724926343
magic,en,1166,2.582659985714157
fight,en,1167,2.5817243277746007
regular,en,1168,2.5768548329999117
lecture,zh,1169,2.576349158443847
moderate,zh,1170,2.575459221057879
tube,nl,1171,2.574647908718562
beach,en,1172,2.574497905291513
concentration,es,1173,2.574338436158804
king,en,1174,2.573676059312473
fungi,es,1175,2.5732983580704945
grudge,es,1176,2.5701718872873225
strap,nl,1177,2.56947430508784
misery,nl,1178,2.566530349681547
write,nl,1179,2.565502901917379
blue,en,1180,2.563090493709678
alien,zh,1181,2.556815085796273
buffalo,en,1182,2.5566156621118803
opposite,es,1183,2.555180788156703
serie,es,1184,2.5546061293500952
lunch,en,1185,2.5540655762063658
dictatorship,es,1186,2.552750405261577
usual,en,1187,2.551380128228229
raid,nl,1188,2.550877655207126
humor,nl,1189,2.547814472409166
restore,nl,1190,2.5447381785403382
size,zh,1191,2.543513074535862
pill,nl,1192,2.5435077547120697
glorious,zh,1193,2.542977182082388
submit,en,1194,2.5398718906144304
storage,en,1195,2.539746644391229
improvement,nl,1196,2.5392250710174835
authority,es,1197,2.538710758310267
excess,es,1198,2.537501491110794
disappear,zh,1199,2.537038727324512
fair,en,1200,2.536736167729484
colleague,nl,1201,2.5345754441968698
recognition,es,1202,2.5338391459168146
handling,zh,1203,2.532886557695815
telecommunication,zh,1204,2.5312698621506313
wait,nl,1205,2.531067658419807
plus,en,1206,2.528086978408585
answer,zh,1207,2.5279378603495073
archaeological,zh,1208,2.526879113855921
limousine,zh,1209,2.524254734107476
disappointment,zh,1210,2.5238930778127986
interesting,zh,1211,2.5236540663539033
consciousness,zh,1212,2.5236438959758556
freedom,zh,1213,2.5227558089950954
move,en,1214,2.5225387871063143
always,nl,1215,2.5223614353016957
rhetoric,zh,1216,2.520511542388543
egg,zh,1217,2.5203397773790717
different,en,1218,2.5191727211560337
diversity,es,1219,2.5190674754293965
strawberry,zh,1220,2.5176227970903295
preschool,zh,1221,2.5174392162559327
swan,zh,1222,2.5173210752823123
slice,en,1223,2.5172819021888095
wax,en,1224,2.5169492787716403
check,en,1225,2.5126511156138274
good,es,1226,2.511624833915437
severe,nl,1227,2.5111483836567015
pant,zh,1228,2.5092732333631553
new,en,1229,2.509056597386613
run,es,1230,2.507814583957574
tactic,zh,1231,2.5071671645225417
electricity,es,1232,2.5061669011671404
chocolate,en,1233,2.5058043300362716
puzzle,en,1234,2.500267538414732
intrinsic,zh,1235,2.499370521118912
propaganda,es,1236,2.499286240639368
kitten,zh,1237,2.497932189213531
reflective,zh,1238,2.497752958117872
penny,en,1239,2.4949687889235035
translation,zh,1240,2.4949260651781247
nest,nl,1241,2.493794951270093
heterosexual,zh,1242,2.4933664778340967
logistic,zh,1243,2.491944767425978
agile,es,1244,2.4900850684743694
radio,nl,1245,2.4883598345873073
deaf,nl,1246,2.487282721909627
call,en,1247,2.486915012561671
childbirth,nl,1248,2.485172994192075
get,nl,1249,2.483586202296211
center,en,1250,2.4835340027538986
pregnancy,es,1251,2.4829516704692884
reservoir,zh,1252,2.481905579710623
crab,zh,1253,2.480871488607623
antiquity,es,1254,2.479727552039245
pilot,zh,1255,2.47904923913795
fragile,es,1256,2.4764728530435853
soap,es,1257,2.4745418989556436
bacteria,zh,1258,2.4744527541580665
utensil,es,1259,2.473647962974525
deal,zh,1260,2.473469227561371
lakes,zh,1261,2.4724007764554354
lose,nl,1262,2.4712809388572343
cockroach,zh,1263,2.4703182246269635
grandpa,zh,1264,2.470038641490144
syrup,nl,1265,2.4698728698054206
panel,zh,1266,2.4687578113529445
behavior,nl,1267,2.468520605603654
change,es,1268,2.4670720132351884
symphony,zh,1269,2.466259982673264
character,nl,1270,2.4656459689211427
disaster,nl,1271,2.465633696712224
agreement,es,1272,2.4648478014933213
toothbrush,zh,1273,2.4634614788620937
holiday,en,1274,2.461839726075858
mouth,es,1275,2.4610132503890356
lift,en,1276,2.4577751427292807
condom,en,1277,2.455938543415039
express,es,1278,2.451231978499584
slowly,nl,1279,2.449535183979187
herb,nl,1280,2.4493105072196144
find,es,1281,2.4484091357843027
urine,nl,1282,2.4483830761480596
genius,es,1283,2.4481451715021474
controversy,zh,1284,2.4464313234791266
lazy,nl,1285,2.4449011974825687
choice,zh,1286,2.444272855349876
bonus,zh,1287,2.4440100397142066
dry,en,1288,2.443895018013009
objective,es,1289,2.442357475816368
dress,es,1290,2.441467766757765
time,zh,1291,2.4401692980395415
visible,nl,1292,2.4399155923032336
bullfighting,zh,1293,2.438927428978955
singe,zh,1294,2.4388714661471336
currency,zh,1295,2.4372237031272395
tango,es,1296,2.43699650441276
framework,zh,1297,2.434271438622099
worried,zh,1298,2.4339803420805124
revolt,zh,1299,2.4318369186069355
insure,es,1300,2.4307201765011857
vice,es,1301,2.4300342000829547
explanation,nl,1302,2.429330970617615
costume,nl,1303,2.429160114583376
wild,nl,1304,2.4273865014940297
grievance,zh,1305,2.4263426291353296
cement,zh,1306,2.424220630672788
gold,en,1307,2.4235378522514477
bloom,zh,1308,2.421248562103714
want,es,1309,2.4198333418547877
mental,en,1310,2.416100764639297
widespread,zh,1311,2.4142241674344063
condense,zh,1312,2.4140589960751813
constellation,zh,1313,2.413350983906961
celebrity,zh,1314,2.4128009847291656
stand,en,1315,2.4126492822937573
precaution,es,1316,2.4124883374385258
export,zh,1317,2.4115948038254205
brake,nl,1318,2.4071282926355644
electronic,zh,1319,2.406116392769918
flexibility,zh,1320,2.4058834347905336
recycling,zh,1321,2.4054264436661725
part,nl,1322,2.404364837902423
liquor,zh,1323,2.402884265899294
different,es,1324,2.398893910910787
monk,zh,1325,2.398851535195508
hungry,en,1326,2.3981080349732316
useless,es,1327,2.397376341131519
courtyard,es,1328,2.397159840209984
begging,zh,1329,2.3962931259480094
rain,nl,1330,2.3954076246359604
stair,zh,1331,2.394984846248548
rating,es,1332,2.394581625609434
neck,en,1333,2.393681486695032
road,en,1334,2.3933251998365908
violation,zh,1335,2.3932323637881674
light,es,1336,2.392059183904928
escape,es,1337,2.389228268548541
spraying,nl,1338,2.388311905758435
regret,zh,1339,2.3881625565839895
period,en,1340,2.387858368551086
vegetation,es,1341,2.385473425702108
reunion,zh,1342,2.38527054997824
bush,en,1343,2.3844838204852636
curl,nl,1344,2.384352677741453
plant,es,1345,2.3830419088032313
editor,zh,1346,2.3823776061458855
mark,en,1347,2.3821957130710265
invasion,zh,1348,2.3816833402367483
status,zh,1349,2.3800331383593663
wire,nl,1350,2.3795695659659293
gay,zh,1351,2.378111823990798
scientist,zh,1352,2.3776073674583897
spread,zh,1353,2.377526075009065
meteor,zh,1354,2.376928279404127
sweater,nl,1355,2.3768559672174447
menstruation,zh,1356,2.374990278129075
prey,zh,1357,2.373971518684591
answer,en,1358,2.372206326655832
worm,en,1359,2.3711450423152907
power,es,1360,2.3706543551846404
lift,es,1361,2.366239000148533
command,zh,1362,2.3645727101960063
propeller,zh,1363,2.3640055990526507
earring,zh,1364,2.3632387781124766
contain,es,1365,2.3619730046172407
lighthouse,zh,1366,2.3610113330214624
